row_id,legacy_row_id,seed_qid,seed_label,qid,label,target,csv_depth,bfs_depth,parent_qid,parent_label,reaching_property,reaching_property_label,path
row3020,Q1017587|Q4830453,Q1017587,Business Objects,Q4830453,business,1,1,1,Q1017587,Business Objects,P31,instance of,Business Objects --instance of--> business
row74,Q147638|Q11862829,Q147638,cognitive science,Q11862829,academic discipline,1,1,1,Q147638,cognitive science,P31,instance of,cognitive science --instance of--> academic discipline
row4868,Q1481411|Q1047113,Q1481411,IT service management,Q1047113,specialty,1,1,1,Q1481411,IT service management,P31,instance of,IT service management --instance of--> specialty
row4869,Q1481411|Q268592,Q1481411,IT service management,Q268592,industry,1,1,1,Q1481411,IT service management,P31,instance of,IT service management --instance of--> industry
row4870,Q1481411|Q60031086,Q1481411,IT service management,Q60031086,branch of pseudoscience,0,2,2,Q1047113,specialty,(-)P279,has subclass,IT service management --instance of--> specialty --has subclass--> branch of pseudoscience
row4871,Q1481411|Q28640,Q1481411,IT service management,Q28640,profession,1,2,2,Q1047113,specialty,(-)P279,has subclass,IT service management --instance of--> specialty --has subclass--> profession
row4872,Q1481411|Q21157865,Q1481411,IT service management,Q21157865,technology industry,1,2,2,Q268592,industry,(-)P279,has subclass,IT service management --instance of--> industry --has subclass--> technology industry
row4873,Q1481411|Q112046,Q1481411,IT service management,Q112046,transmission system operator,0,2,2,Q268592,industry,(-)P279,has subclass,IT service management --instance of--> industry --has subclass--> transmission system operator
row4874,Q1481411|Q134995,Q1481411,IT service management,Q134995,bibliography,0,2,2,Q1047113,specialty,(-)P279,has subclass,IT service management --instance of--> specialty --has subclass--> bibliography
row4875,Q1481411|Q1553237,Q1481411,IT service management,Q1553237,settlement,0,2,2,Q268592,industry,(-)P279,has subclass,IT service management --instance of--> industry --has subclass--> settlement
row4876,Q1481411|Q682496,Q1481411,IT service management,Q682496,systems engineering,1,2,2,Q1047113,specialty,(-)P279,has subclass,IT service management --instance of--> specialty --has subclass--> systems engineering
row4877,Q1481411|Q110373958,Q1481411,IT service management,Q110373958,art industry,0,2,2,Q268592,industry,(-)P279,has subclass,IT service management --instance of--> industry --has subclass--> art industry
row4878,Q1481411|Q1879301,Q1481411,IT service management,Q1879301,noise control,0,2,2,Q268592,industry,(-)P279,has subclass,IT service management --instance of--> industry --has subclass--> noise control
row2469,Q1487|Q264965,Q1487,hacker,Q264965,subculture,1,1,1,Q1487,hacker,P31,instance of,hacker --instance of--> subculture
row2470,Q1487|Q12737077,Q1487,hacker,Q12737077,occupation,1,1,1,Q1487,hacker,P31,instance of,hacker --instance of--> occupation
row2471,Q1487|Q1162746,Q1487,hacker,Q1162746,phreaking,1,2,2,Q264965,subculture,(-)P279,has subclass,hacker --instance of--> subculture --has subclass--> phreaking
row2472,Q1487|Q13584036,Q1487,hacker,Q13584036,youth subculture in France,0,2,2,Q264965,subculture,(-)P279,has subclass,hacker --instance of--> subculture --has subclass--> youth subculture in France
row2473,Q1487|Q5136459,Q1487,hacker,Q5136459,clubbing,0,2,2,Q264965,subculture,(-)P279,has subclass,hacker --instance of--> subculture --has subclass--> clubbing
row2474,Q1487|Q5637247,Q1487,hacker,Q5637247,hacker,1,2,2,Q12737077,occupation,(-)P279,has subclass,hacker --instance of--> occupation --has subclass--> hacker
row2475,Q1487|Q1022116,Q1487,hacker,Q1022116,bōsōzoku,0,2,2,Q264965,subculture,(-)P279,has subclass,hacker --instance of--> subculture --has subclass--> bōsōzoku
row2476,Q1487|Q1940032,Q1487,hacker,Q1940032,medieval reenactment,0,2,2,Q264965,subculture,(-)P279,has subclass,hacker --instance of--> subculture --has subclass--> medieval reenactment
row2477,Q1487|Q7445029,Q1487,hacker,Q7445029,Security culture,1,2,2,Q264965,subculture,(-)P279,has subclass,hacker --instance of--> subculture --has subclass--> Security culture
row2478,Q1487|Q2697987,Q1487,hacker,Q2697987,Incroyables and Merveilleuses,0,2,2,Q264965,subculture,(-)P279,has subclass,hacker --instance of--> subculture --has subclass--> Incroyables and Merveilleuses
row2479,Q1487|Q1470206,Q1487,hacker,Q1470206,leather subculture,0,2,2,Q264965,subculture,(-)P279,has subclass,hacker --instance of--> subculture --has subclass--> leather subculture
row2480,Q1487|Q188976,Q1487,hacker,Q188976,counterculture,1,2,2,Q264965,subculture,(-)P279,has subclass,hacker --instance of--> subculture --has subclass--> counterculture
row2481,Q1487|Q339747,Q1487,hacker,Q339747,hippie,0,3,3,Q188976,counterculture,(-)P279,has subclass,hacker --instance of--> subculture --has subclass--> counterculture --has subclass--> hippie
row4096,Q1500419|Q79913,Q1500419,Open Mobile Alliance,Q79913,non-governmental organization,1,1,1,Q1500419,Open Mobile Alliance,P31,instance of,Open Mobile Alliance --instance of--> non-governmental organization
row4097,Q1500419|Q1328899,Q1500419,Open Mobile Alliance,Q1328899,standards organization,1,1,1,Q1500419,Open Mobile Alliance,P31,instance of,Open Mobile Alliance --instance of--> Standards organization
row4098,Q1500419|Q111597191,Q1500419,Open Mobile Alliance,Q111597191,non-profit non-governmental organization working in arts and culture,1,2,2,Q79913,non-governmental organization,(-)P279,has subclass,Open Mobile Alliance --instance of--> non-governmental organization --has subclass--> non-profit non-governmental organization working in arts and culture
row4099,Q1500419|Q51885731,Q1500419,Open Mobile Alliance,Q51885731,European Standardization Organization,1,2,2,Q1328899,Standards organization,(-)P279,has subclass,Open Mobile Alliance --instance of--> Standards organization --has subclass--> European Standardization Organization
row4100,Q1500419|Q64485049,Q1500419,Open Mobile Alliance,Q64485049,rapid IST testing facility,0,2,2,Q79913,non-governmental organization,(-)P279,has subclass,Open Mobile Alliance --instance of--> non-governmental organization --has subclass--> rapid IST testing facility
row4101,Q1500419|Q1163643,Q1500419,Open Mobile Alliance,Q1163643,classification society,0,2,2,Q79913,non-governmental organization,(-)P279,has subclass,Open Mobile Alliance --instance of--> non-governmental organization --has subclass--> classification society
row4102,Q1500419|Q820425,Q1500419,Open Mobile Alliance,Q820425,Bergwaldprojekt,0,2,2,Q79913,non-governmental organization,(-)P279,has subclass,Open Mobile Alliance --instance of--> non-governmental organization --has subclass--> Bergwaldprojekt
row4103,Q1500419|Q7835148,Q1500419,Open Mobile Alliance,Q7835148,transport standards organization,0,2,2,Q1328899,Standards organization,(-)P279,has subclass,Open Mobile Alliance --instance of--> Standards organization --has subclass--> transport standards organization
row4104,Q1500419|Q15277759,Q1500419,Open Mobile Alliance,Q15277759,national standards organisation,1,2,2,Q1328899,Standards organization,(-)P279,has subclass,Open Mobile Alliance --instance of--> Standards organization --has subclass--> national standards organisation
row4105,Q1500419|Q4330210,Q1500419,Open Mobile Alliance,Q4330210,Public Academy of Sciences,0,2,2,Q79913,non-governmental organization,(-)P279,has subclass,Open Mobile Alliance --instance of--> non-governmental organization --has subclass--> Public Academy of Sciences
row4106,Q1500419|Q659206,Q1500419,Open Mobile Alliance,Q659206,Technischer Überwachungsverein,1,2,2,Q1328899,Standards organization,(-)P279,has subclass,Open Mobile Alliance --instance of--> Standards organization --has subclass--> Technischer Überwachungsverein
row4107,Q1500419|Q5098014,Q1500419,Open Mobile Alliance,Q5098014,Children's Aid Society,0,2,2,Q79913,non-governmental organization,(-)P279,has subclass,Open Mobile Alliance --instance of--> non-governmental organization --has subclass--> Children's Aid Society
row4108,Q1500419|Q294801,Q1500419,Open Mobile Alliance,Q294801,eco-control body,0,2,2,Q1328899,Standards organization,(-)P279,has subclass,Open Mobile Alliance --instance of--> Standards organization --has subclass--> eco-control body
row4109,Q1500419|Q51884140,Q1500419,Open Mobile Alliance,Q51884140,Nyayik Sansar,0,2,2,Q79913,non-governmental organization,(-)P279,has subclass,Open Mobile Alliance --instance of--> non-governmental organization --has subclass--> Nyayik Sansar
row4110,Q1500419|Q431603,Q1500419,Open Mobile Alliance,Q431603,advocacy group,0,2,2,Q79913,non-governmental organization,(-)P279,has subclass,Open Mobile Alliance --instance of--> non-governmental organization --has subclass--> advocacy group
row4111,Q1500419|Q5340908,Q1500419,Open Mobile Alliance,Q5340908,Education NGOs,0,2,2,Q79913,non-governmental organization,(-)P279,has subclass,Open Mobile Alliance --instance of--> non-governmental organization --has subclass--> Education NGOs
row4112,Q1500419|Q52162350,Q1500419,Open Mobile Alliance,Q52162350,regional standards organisation,1,2,2,Q1328899,Standards organization,(-)P279,has subclass,Open Mobile Alliance --instance of--> Standards organization --has subclass--> regional standards organisation
row2849,Q15028|Q1328899,Q15028,International Organization for Standardization,Q1328899,standards organization,1,1,1,Q15028,International Organization for Standardization,P31,instance of,International Organization for Standardization --instance of--> Standards organization
row2850,Q15028|Q1194093,Q15028,International Organization for Standardization,Q1194093,international non-governmental organization,1,1,1,Q15028,International Organization for Standardization,P31,instance of,International Organization for Standardization --instance of--> international non-governmental organization
row2851,Q15028|Q294801,Q15028,International Organization for Standardization,Q294801,eco-control body,0,2,2,Q1328899,Standards organization,(-)P279,has subclass,International Organization for Standardization --instance of--> Standards organization --has subclass--> eco-control body
row2852,Q15028|Q7311277,Q15028,International Organization for Standardization,Q7311277,Religions for Peace,0,2,2,Q1194093,international non-governmental organization,(-)P279,has subclass,International Organization for Standardization --instance of--> international non-governmental organization --has subclass--> Religions for Peace
row2853,Q15028|Q7835148,Q15028,International Organization for Standardization,Q7835148,transport standards organization,0,2,2,Q1328899,Standards organization,(-)P279,has subclass,International Organization for Standardization --instance of--> Standards organization --has subclass--> transport standards organization
row2854,Q15028|Q52162350,Q15028,International Organization for Standardization,Q52162350,regional standards organisation,1,2,2,Q1328899,Standards organization,(-)P279,has subclass,International Organization for Standardization --instance of--> Standards organization --has subclass--> regional standards organisation
row2855,Q15028|Q15277759,Q15028,International Organization for Standardization,Q15277759,national standards organisation,1,2,2,Q1328899,Standards organization,(-)P279,has subclass,International Organization for Standardization --instance of--> Standards organization --has subclass--> national standards organisation
row2856,Q15028|Q659206,Q15028,International Organization for Standardization,Q659206,Technischer Überwachungsverein,0,2,2,Q1328899,Standards organization,(-)P279,has subclass,International Organization for Standardization --instance of--> Standards organization --has subclass--> Technischer Überwachungsverein
row4926,Q1502887|Q184876,Q1502887,geodetic reference system,Q184876,frame of reference,1,1,1,Q1502887,geodetic reference system,P279,subclass of,geodetic reference system --subclass of--> frame of reference
row4928,Q1502887|Q9364781,Q1502887,geodetic reference system,Q9364781,vertical datum,0,3,1,Q1502887,geodetic reference system,(-)P279,has subclass,geodetic reference system --has subclass--> vertical datum
row4931,Q1502887|Q1672915,Q1502887,geodetic reference system,Q1672915,Irish Transverse Mercator,0,3,1,Q1502887,geodetic reference system,(-)P279,has subclass,geodetic reference system --has subclass--> Irish Transverse Mercator
row4933,Q1502887|Q6034127,Q1502887,geodetic reference system,Q6034127,initial point,0,3,1,Q1502887,geodetic reference system,(-)P279,has subclass,geodetic reference system --has subclass--> initial point
row4938,Q1502887|Q18155718,Q1502887,geodetic reference system,Q18155718,Web Mercator,0,3,1,Q1502887,geodetic reference system,(-)P279,has subclass,geodetic reference system --has subclass--> Web Mercator
row4940,Q1502887|Q11902211,Q1502887,geodetic reference system,Q11902211,World Geodetic System 1984,0,3,1,Q1502887,geodetic reference system,(-)P279,has subclass,geodetic reference system --has subclass--> World Geodetic System 1984
row4942,Q1502887|Q28908158,Q1502887,geodetic reference system,Q28908158,World Geodetic System 1972,0,3,1,Q1502887,geodetic reference system,(-)P279,has subclass,geodetic reference system --has subclass--> World Geodetic System 1972
row4927,Q1502887|Q11210,Q1502887,geodetic reference system,Q11210,coordinate system,1,2,2,Q184876,frame of reference,(-)P279,has subclass,geodetic reference system --subclass of--> frame of reference --has subclass--> coordinate system
row4929,Q1502887|Q3690029,Q1502887,geodetic reference system,Q3690029,light cone coordinates,0,3,3,Q11210,coordinate system,(-)P279,has subclass,geodetic reference system --subclass of--> frame of reference --has subclass--> coordinate system --has subclass--> light cone coordinates
row4930,Q1502887|Q743590,Q1502887,geodetic reference system,Q743590,ECEF,0,3,3,Q11210,coordinate system,(-)P279,has subclass,geodetic reference system --subclass of--> frame of reference --has subclass--> coordinate system --has subclass--> ECEF
row4932,Q1502887|Q161779,Q1502887,geodetic reference system,Q161779,spatial reference system,1,3,3,Q11210,coordinate system,(-)P279,has subclass,geodetic reference system --subclass of--> frame of reference --has subclass--> coordinate system --has subclass--> spatial reference system
row4934,Q1502887|Q35689,Q1502887,geodetic reference system,Q35689,number line,0,3,3,Q11210,coordinate system,(-)P279,has subclass,geodetic reference system --subclass of--> frame of reference --has subclass--> coordinate system --has subclass--> number line
row4935,Q1502887|Q28036746,Q1502887,geodetic reference system,Q28036746,terrestrial coordinate system,1,3,3,Q11210,coordinate system,(-)P279,has subclass,geodetic reference system --subclass of--> frame of reference --has subclass--> coordinate system --has subclass--> terrestrial coordinate system
row4936,Q1502887|Q3427500,Q1502887,geodetic reference system,Q3427500,Darboux frame,1,3,3,Q11210,coordinate system,(-)P279,has subclass,geodetic reference system --subclass of--> frame of reference --has subclass--> coordinate system --has subclass--> Darboux frame
row4937,Q1502887|Q382510,Q1502887,geodetic reference system,Q382510,affine coordinate system,0,3,3,Q11210,coordinate system,(-)P279,has subclass,geodetic reference system --subclass of--> frame of reference --has subclass--> coordinate system --has subclass--> affine coordinate system
row4939,Q1502887|Q2383591,Q1502887,geodetic reference system,Q2383591,bipolar coordinates,1,3,3,Q11210,coordinate system,(-)P279,has subclass,geodetic reference system --subclass of--> frame of reference --has subclass--> coordinate system --has subclass--> bipolar coordinates
row4941,Q1502887|Q22664,Q1502887,geodetic reference system,Q22664,geographic coordinate system,1,3,3,Q11210,coordinate system,(-)P279,has subclass,geodetic reference system --subclass of--> frame of reference --has subclass--> coordinate system --has subclass--> geographic coordinate system
row3988,Q1505049|Q1254335,Q1505049,S/MIME,Q1254335,cryptographic protocol,1,1,1,Q1505049,S/MIME,P31,instance of,S/MIME --instance of--> cryptographic protocol
row3989,Q1505049|Q15836568,Q1505049,S/MIME,Q15836568,computer network protocol,1,1,1,Q1505049,S/MIME,P31,instance of,S/MIME --instance of--> computer network protocol
row3990,Q1505049|Q1092688,Q1505049,S/MIME,Q1092688,Cipher suite,1,2,2,Q1254335,cryptographic protocol,(-)P279,has subclass,S/MIME --instance of--> cryptographic protocol --has subclass--> Cipher suite
row3991,Q1505049|Q3306713,Q1505049,S/MIME,Q3306713,key-agreement protocol,1,2,2,Q1254335,cryptographic protocol,(-)P279,has subclass,S/MIME --instance of--> cryptographic protocol --has subclass--> key-agreement protocol
row3992,Q1505049|Q5013874,Q1505049,S/MIME,Q5013874,CRFS (Coherent Remote File System),0,2,2,Q15836568,computer network protocol,(-)P279,has subclass,S/MIME --instance of--> computer network protocol --has subclass--> CRFS (Coherent Remote File System)
row3993,Q1505049|Q272165,Q1505049,S/MIME,Q272165,Wi-Fi Protected Access,0,2,2,Q1254335,cryptographic protocol,(-)P279,has subclass,S/MIME --instance of--> cryptographic protocol --has subclass--> Wi-Fi Protected Access
row3994,Q1505049|Q1414155,Q1505049,S/MIME,Q1414155,key exchange protocol,1,2,2,Q1254335,cryptographic protocol,(-)P279,has subclass,S/MIME --instance of--> cryptographic protocol --has subclass--> key exchange protocol
row3995,Q1505049|Q7551852,Q1505049,S/MIME,Q7551852,socialist millionaire problem,1,2,2,Q1254335,cryptographic protocol,(-)P279,has subclass,S/MIME --instance of--> cryptographic protocol --has subclass--> socialist millionaire problem
row3996,Q1505049|Q28380029,Q1505049,S/MIME,Q28380029,network file system,0,2,2,Q15836568,computer network protocol,(-)P279,has subclass,S/MIME --instance of--> computer network protocol --has subclass--> network file system
