row_id,legacy_row_id,seed_qid,seed_label,qid,label,target,prediction,classification,confidence,depth,reaching_property,reaching_property_label
row746,Q7935239|Q319417,Q7935239,Virtuoso Universal Server,Q319417,SQLite,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row200,Q80131|Q953223,Q80131,poker,Q953223,stud poker,1,1,INCLUDE,0.98,1,(-)P279,has subclass
row201,Q80131|Q13586511,Q80131,poker,Q13586511,Dealer's choice,1,1,INCLUDE,0.98,1,(-)P279,has subclass
row202,Q80131|Q1050367,Q80131,poker,Q1050367,online poker,1,1,INCLUDE,0.98,1,(-)P279,has subclass
row203,Q80131|Q1188693,Q80131,poker,Q1188693,mind sport,1,1,INCLUDE,0.95,1,P279,subclass of
row204,Q80131|Q2072000,Q80131,poker,Q2072000,Three card poker,1,1,INCLUDE,0.98,1,(-)P279,has subclass
row205,Q80131|Q497397,Q80131,poker,Q497397,video poker,1,1,INCLUDE,0.98,1,(-)P279,has subclass
row206,Q80131|Q142714,Q80131,poker,Q142714,card game,1,1,INCLUDE,0.95,1,P279,subclass of
row207,Q80131|Q1073718,Q80131,poker,Q1073718,Chinese poker,1,1,INCLUDE,0.98,1,(-)P279,has subclass
row208,Q80131|Q718,Q80131,poker,Q718,chess,0,1,INCLUDE,0.7,2,(-)P279,has subclass
row717,Q8333|Q20858006,Q8333,Federal Bureau of Investigation,Q20858006,federal law enforcement agency of the United States,1,1,INCLUDE,1.0,1,P31,instance of
row718,Q8333|Q20857065,Q8333,Federal Bureau of Investigation,Q20857065,United States federal agency,1,1,INCLUDE,1.0,1,P31,instance of
row719,Q8333|Q47913,Q8333,Federal Bureau of Investigation,Q47913,intelligence agency,1,1,INCLUDE,0.95,1,P31,instance of
row758,Q83363|Q3237209,Q83363,jeans,Q3237209,Levi's 501,1,1,INCLUDE,0.95,1,(-)P279,has subclass
row759,Q83363|Q39908,Q83363,jeans,Q39908,trousers,1,1,INCLUDE,0.98,1,P279,subclass of
row760,Q83363|Q17119191,Q83363,jeans,Q17119191,ripped jeans,1,1,INCLUDE,0.97,1,(-)P279,has subclass
row761,Q83363|Q3377759,Q83363,jeans,Q3377759,Wide leg jeans,1,1,INCLUDE,0.97,1,(-)P279,has subclass
row762,Q83363|Q18088270,Q83363,jeans,Q18088270,dress trousers,1,0,EXCLUDE,0.9,2,(-)P279,has subclass
row763,Q83363|Q3530132,Q83363,jeans,Q3530132,tobi trousers,1,0,EXCLUDE,0.6,2,(-)P279,has subclass
row764,Q83363|Q1074407,Q83363,jeans,Q1074407,chinos,1,1,INCLUDE,0.8,2,(-)P279,has subclass
row765,Q83363|Q618998,Q83363,jeans,Q618998,skinny jeans,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row766,Q83363|Q15133790,Q83363,jeans,Q15133790,culottes,0,0,EXCLUDE,0.75,2,(-)P279,has subclass
row767,Q83363|Q7133943,Q83363,jeans,Q7133943,parachute pants,0,0,EXCLUDE,0.85,2,(-)P279,has subclass
row0,Q847|Q877517,Q847,tennis,Q877517,ball game,1,1,INCLUDE,0.9,1,P279,subclass of
row1,Q847|Q2426135,Q847,tennis,Q2426135,racket sport,1,1,INCLUDE,0.95,1,P279,subclass of
row2,Q847|Q56054951,Q847,tennis,Q56054951,men's tennis,1,1,INCLUDE,0.95,1,(-)P279,has subclass
row3,Q847|Q31629,Q847,tennis,Q31629,type of sport,1,1,INCLUDE,0.85,1,P31,instance of
row4,Q847|Q47094420,Q847,tennis,Q47094420,Foam Tennis,1,1,INCLUDE,0.9,1,(-)P279,has subclass
row5,Q847|Q1153025,Q847,tennis,Q1153025,wheelchair tennis,1,1,INCLUDE,0.95,1,(-)P279,has subclass
row6,Q847|Q754796,Q847,tennis,Q754796,miniature golf,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row7,Q847|Q212845,Q847,tennis,Q212845,Basque pelota,1,1,INCLUDE,0.85,2,(-)P279,has subclass
row8,Q847|Q855880,Q847,tennis,Q855880,football tennis,1,0,EXCLUDE,0.75,2,(-)P279,has subclass
row114,Q848609|Q108059870,Q848609,Dagobah,Q108059870,Star Wars planet,1,1,INCLUDE,1.0,1,P31,instance of
row185,Q8539|Q5398426,Q8539,The Big Bang Theory,Q5398426,television series,1,1,INCLUDE,1.0,1,P31,instance of
row861,Q8548|Q8366,Q8548,Dijkstra's algorithm,Q8366,algorithm,1,1,INCLUDE,0.85,1,P31,instance of
row862,Q8548|Q30503704,Q8548,Dijkstra's algorithm,Q30503704,graph algorithm,1,1,INCLUDE,0.95,1,P31,instance of
row863,Q8548|Q504353,Q8548,Dijkstra's algorithm,Q504353,greedy algorithm,1,1,INCLUDE,0.9,1,P31,instance of
row864,Q8548|Q21595855,Q8548,Dijkstra's algorithm,Q21595855,pathfinding algorithm,1,1,INCLUDE,0.95,1,P31,instance of
row865,Q8548|Q179613,Q8548,Dijkstra's algorithm,Q179613,flooding algorithm,0,1,INCLUDE,0.75,2,(-)P279,has subclass
row866,Q8548|Q11660,Q8548,Dijkstra's algorithm,Q11660,artificial intelligence,1,0,EXCLUDE,0.9,2,(-)P279,has subclass
row867,Q8548|Q4443425,Q8548,Dijkstra's algorithm,Q4443425,uninformed search algorithm,1,1,INCLUDE,0.7,2,(-)P279,has subclass
row795,Q864693|Q10990,Q864693,chicken meat,Q10990,meat,1,1,INCLUDE,0.95,1,P279,subclass of
row796,Q864693|Q56311389,Q864693,chicken meat,Q56311389,Poulet des Cévennes,1,1,INCLUDE,0.9,1,(-)P279,has subclass
row797,Q864693|Q18087876,Q864693,chicken meat,Q18087876,poultry,1,1,INCLUDE,0.95,1,P279,subclass of
row798,Q864693|Q4200953,Q864693,chicken meat,Q4200953,turkey meat,1,1,INCLUDE,0.75,2,(-)P279,has subclass
row799,Q864693|Q5752993,Q864693,chicken meat,Q5752993,donkey meat,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row800,Q864693|Q542042,Q864693,chicken meat,Q542042,duck meat,1,1,INCLUDE,0.92,2,(-)P279,has subclass
row801,Q864693|Q14473756,Q864693,chicken meat,Q14473756,poussin,1,1,INCLUDE,0.98,2,(-)P279,has subclass
row41,Q918|Q620615,Q918,Twitter,Q620615,mobile app,1,1,INCLUDE,0.9,1,P31,instance of
row42,Q918|Q92438,Q918,Twitter,Q92438,microblogging,1,1,INCLUDE,0.95,1,P31,instance of
row43,Q918|Q3220391,Q918,Twitter,Q3220391,social networking service,1,1,INCLUDE,0.95,1,P31,instance of
row44,Q918|Q7858627,Q918,Twitter,Q7858627,Twitter usage,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row45,Q918|Q6839279,Q918,Twitter,Q6839279,microblogging in China,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row46,Q918|Q7901759,Q918,Twitter,Q7901759,use of Twitter by public figures,1,1,INCLUDE,0.9,3,(-)P279,has subclass
row47,Q918|Q17710982,Q918,Twitter,Q17710982,Twitterature,1,1,INCLUDE,0.9,3,(-)P279,has subclass
row286,Q9340|Q1668024,Q9340,Google Drive,Q1668024,service on internet,1,1,INCLUDE,0.9,1,P31,instance of
row288,Q9340|Q1343205,Q9340,Google Drive,Q1343205,file hosting service,1,1,INCLUDE,0.95,1,P31,instance of
row289,Q9340|Q914359,Q9340,Google Drive,Q914359,cloud storage,1,1,INCLUDE,0.95,1,P31,instance of
row290,Q9340|Q166142,Q9340,Google Drive,Q166142,application,1,1,INCLUDE,0.9,1,P31,instance of
row291,Q9340|Q16972647,Q9340,Google Drive,Q16972647,Google Chrome App,1,0,EXCLUDE,0.85,2,(-)P279,has subclass
row293,Q9340|Q3751111,Q9340,Google Drive,Q3751111,medical software,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row294,Q9340|Q17074646,Q9340,Google Drive,Q17074646,personal cloud,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row295,Q9340|Q101191533,Q9340,Google Drive,Q101191533,online catalog,0,0,NOT_VISITED,,2,,
row296,Q9340|Q25325314,Q9340,Google Drive,Q25325314,Elastic cloud storage,1,0,EXCLUDE,0.7,2,(-)P279,has subclass
row297,Q9340|Q16988367,Q9340,Google Drive,Q16988367,CloudLocker,1,1,INCLUDE,0.85,3,(-)P279,has subclass
row892,Q95|Q891723,Q95,Google,Q891723,public company,1,1,INCLUDE,0.97,1,P31,instance of
row893,Q95|Q18388277,Q95,Google,Q18388277,technology company,1,1,INCLUDE,0.98,1,P31,instance of
row894,Q95|Q4830453,Q95,Google,Q4830453,business,1,1,INCLUDE,0.95,1,P31,instance of
row895,Q95|Q1058914,Q95,Google,Q1058914,software company,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row896,Q95|Q13637823,Q95,Google,Q13637823,Independent hardware vendor,1,0,EXCLUDE,0.7,2,(-)P279,has subclass
row859,Q9798|Q181247,Q9798,saxophone,Q181247,woodwind instrument,1,1,INCLUDE,0.95,1,P279,subclass of
row860,Q9798|Q55738874,Q9798,saxophone,Q55738874,single clarinets with conical bore,1,1,INCLUDE,0.9,1,P279,subclass of
